reference;designation;designation_en;marque_compatible;categorie;categorie_code;sous_categorie;poids_grammes;page_catalogue;fournisseur_code;source
35SC072P00037;Ressort de serrure gauche QKSM2;Ressort de serrure gauche QKSM2;SCHINDLER;Porte palière;PORTES_PALIERES;072;2;447;SODIMAS;catalogue_sodimas_2019
35SC072P00038;Ressort de serrure gauche QKSM2;Ressort de serrure gauche QKSM2;SCHINDLER;Porte palière;PORTES_PALIERES;072;2;447;SODIMAS;catalogue_sodimas_2019
35SC072P00039;Ensemble déverrouillage porte;Unlocking system landing door;SCHINDLER;Porte palière;PORTES_PALIERES;072;65;448;SODIMAS;catalogue_sodimas_2019
35SC072P00040;Ensemble déverrouillage porte;Unlocking system landing door;SCHINDLER;Porte palière;PORTES_PALIERES;072;65;448;SODIMAS;catalogue_sodimas_2019
35SC072P00041;Galet de serrure Varidor30;Release lock roller- varidor30;SCHINDLER;Porte palière;PORTES_PALIERES;072;57;448;SODIMAS;catalogue_sodimas_2019
35SC502P00001;Ressort rappel palière QKS11 - L;Spring for door landing QKS11 -LG;SCHINDLER;Porte palière;PORTES_PALIERES;502;70;449;SODIMAS;catalogue_sodimas_2019
35SC502P00002;Ressort rappel palière QKS11 - L;Spring for door landing QKS11 -LG;SCHINDLER;Porte palière;PORTES_PALIERES;502;70;449;SODIMAS;catalogue_sodimas_2019
35SC502P00003;Ressort rappel palière QKS11 - L;Spring for door landing QKS11-LG;SCHINDLER;Porte palière;PORTES_PALIERES;502;89;449;SODIMAS;catalogue_sodimas_2019
35SC502P00004;Ressort rappel palière QKS11 - L;Spring for door landing QKS11-LG;SCHINDLER;Porte palière;PORTES_PALIERES;502;89;449;SODIMAS;catalogue_sodimas_2019
35SC502P00005;Ressort traction porte palière;Spring for landing door QKS11-.;SCHINDLER;Porte palière;PORTES_PALIERES;502;385;449;SODIMAS;catalogue_sodimas_2019
35SC502P00006;Ressort traction porte palière;Spring for landing door QKS11-.;SCHINDLER;Porte palière;PORTES_PALIERES;502;385;449;SODIMAS;catalogue_sodimas_2019
35SC502P00007;Ressort L 374 mm Ø 15,75 mm;Safety spring - Model Compact;SCHINDLER;Porte palière;PORTES_PALIERES;502;50;450;SODIMAS;catalogue_sodimas_2019
35SC512P00001;Ferme-porte L 361 mm PL 700-;Door closer lg 361 mm-B60 Door;SCHINDLER;Porte palière;PORTES_PALIERES;512;;451;SODIMAS;catalogue_sodimas_2019
35SC512P00002;Ferme-porte L 361 mm PL 700-;Door closer lg 361 mm-B60 Door;SCHINDLER;Porte palière;PORTES_PALIERES;512;;451;SODIMAS;catalogue_sodimas_2019
35SC512P00003;Ferme-porte L 361 mm réparation Door closer reparation lg 361;Ferme-porte L 361 démontable;SCHINDLER;Porte palière;PORTES_PALIERES;512;;451;SODIMAS;catalogue_sodimas_2019
35SC512P00004;Ferme-porte L 361 mm réparation Door closer reparation lg 361;Ferme-porte L 361 démontable;SCHINDLER;Porte palière;PORTES_PALIERES;512;;451;SODIMAS;catalogue_sodimas_2019
35SC512P00005;Ferme-porte L 425 mm PL 900-;Door closer Lg 425 mm-B60;SCHINDLER;Porte palière;PORTES_PALIERES;512;;451;SODIMAS;catalogue_sodimas_2019
35SC512P00006;Ferme-porte L 425 mm PL 900-;Door closer Lg 425 mm-B60;SCHINDLER;Porte palière;PORTES_PALIERES;512;;451;SODIMAS;catalogue_sodimas_2019
35SC512P00007;Ferme-porte L 425 mm réparation Door closer réparation lg 425;Ferme-porte L 425 démontable;SCHINDLER;Porte palière;PORTES_PALIERES;512;;451;SODIMAS;catalogue_sodimas_2019
35SC512P00008;Ferme-porte L 425 mm réparation Door closer réparation lg 425;Ferme-porte L 425 démontable;SCHINDLER;Porte palière;PORTES_PALIERES;512;;451;SODIMAS;catalogue_sodimas_2019
35SC512P00009;Galet bas HP30 avec axe;Roller HP30 +axle for;SCHINDLER;Porte palière;PORTES_PALIERES;512;30;452;SODIMAS;catalogue_sodimas_2019
35SC512P00010;Galet bas HP30 avec axe;Roller HP30 +axle for;SCHINDLER;Porte palière;PORTES_PALIERES;512;30;452;SODIMAS;catalogue_sodimas_2019
35SC512P00011;Courbe réparation gauche porte;curve reparation porte 60-70 -left;SCHINDLER;Porte palière;PORTES_PALIERES;512;193;452;SODIMAS;catalogue_sodimas_2019
35SC512P00012;Courbe réparation gauche porte;curve reparation porte 60-70 -left;SCHINDLER;Porte palière;PORTES_PALIERES;512;193;452;SODIMAS;catalogue_sodimas_2019
35SC512P00013;Ferme-porte L 260 mm démon-;Door closer demontable lg 260;SCHINDLER;Porte palière;PORTES_PALIERES;512;887;452;SODIMAS;catalogue_sodimas_2019
35SC512P00014;Ferme-porte L 260 mm démon-;Door closer demontable lg 260;SCHINDLER;Porte palière;PORTES_PALIERES;512;887;452;SODIMAS;catalogue_sodimas_2019
35SC512P00015;Ferme-porte L 260 mm renforcé;Door closer reinforced lg-;SCHINDLER;Porte palière;PORTES_PALIERES;512;887;452;SODIMAS;catalogue_sodimas_2019
35SC512P00016;Ferme-porte L 260 mm renforcé;Door closer reinforced lg-;SCHINDLER;Porte palière;PORTES_PALIERES;512;887;452;SODIMAS;catalogue_sodimas_2019
35SC512P00017;Ouvre-porte standard L 361 mm;Door opener lg 361 mm-B60;SCHINDLER;Porte palière;PORTES_PALIERES;512;;452;SODIMAS;catalogue_sodimas_2019
35SC512P00018;Ouvre-porte standard L 361 mm;Door opener lg 361 mm-B60;SCHINDLER;Porte palière;PORTES_PALIERES;512;;452;SODIMAS;catalogue_sodimas_2019
35SC512P00019;Ouvre-porte L 425 mm PL 900-;Door opener lg 425 mm-B60;SCHINDLER;Porte palière;PORTES_PALIERES;512;;453;SODIMAS;catalogue_sodimas_2019
35SC512P00020;Ouvre-porte L 425 mm PL 900-;Door opener lg 425 mm-B60;SCHINDLER;Porte palière;PORTES_PALIERES;512;;453;SODIMAS;catalogue_sodimas_2019
35SC552P00001;Ensemble déverrouillage palier;Unlocking set landing QKS11;SCHINDLER;Porte palière;PORTES_PALIERES;552;93;454;SODIMAS;catalogue_sodimas_2019
35SC552P00002;Ensemble déverrouillage palier;Unlocking set landing QKS11;SCHINDLER;Porte palière;PORTES_PALIERES;552;93;454;SODIMAS;catalogue_sodimas_2019
35SC552P00003;Palette déverrouillage QKS11;Unlocking spindle QKS11;SCHINDLER;Porte palière;PORTES_PALIERES;552;29;454;SODIMAS;catalogue_sodimas_2019
35SC552P00004;Palette déverrouillage QKS11;Unlocking spindle QKS11;SCHINDLER;Porte palière;PORTES_PALIERES;552;29;454;SODIMAS;catalogue_sodimas_2019
35SC552P00005;Déverrouillage Varidor 20 gauche;Unlocking device 20 left;SCHINDLER;Porte palière;PORTES_PALIERES;552;88;454;SODIMAS;catalogue_sodimas_2019
35SC552P00006;Déverrouillage Varidor 20 gauche;Unlocking device 20 left;SCHINDLER;Porte palière;PORTES_PALIERES;552;88;454;SODIMAS;catalogue_sodimas_2019
35SC552P00007;Déverrouillage porte Varidor 30 -;Unlocking device 30 new model;SCHINDLER;Porte palière;PORTES_PALIERES;552;157;454;SODIMAS;catalogue_sodimas_2019
35SC552P00008;Déverrouillage porte Varidor 30 -;Unlocking device 30 new model;SCHINDLER;Porte palière;PORTES_PALIERES;552;157;454;SODIMAS;catalogue_sodimas_2019
35SC552P00009;Ensemble déverrouillage palière;Unlocking set landing QKS11-Cen-;SCHINDLER;Porte palière;PORTES_PALIERES;552;69;454;SODIMAS;catalogue_sodimas_2019
35SC552P00010;Ensemble déverrouillage palière;Unlocking set landing QKS11-Cen-;SCHINDLER;Porte palière;PORTES_PALIERES;552;69;454;SODIMAS;catalogue_sodimas_2019
35SC992P00001;Butée porte B60-B70;Door bumper B60-B70;SCHINDLER;Porte palière;PORTES_PALIERES;992;3;455;SODIMAS;catalogue_sodimas_2019
35SC992P00002;Support guidage gauche cpds;Support + roller left- lock device;SCHINDLER;Porte palière;PORTES_PALIERES;992;60;455;SODIMAS;catalogue_sodimas_2019
35SC992P00003;Support guidage gauche cpds;Support + roller left- lock device;SCHINDLER;Porte palière;PORTES_PALIERES;992;60;455;SODIMAS;catalogue_sodimas_2019
35SC992P00004;Galet + axe pour bras levier porte;ROLLER+ AXLE QKS9;SCHINDLER;Porte palière;PORTES_PALIERES;992;50;455;SODIMAS;catalogue_sodimas_2019
35SE552P00001;Dispositif fermeture d’urgence;Emergengy key device for Hydra;SELCOM-WITTUR;Porte palière;PORTES_PALIERES;552;75;514;SODIMAS;catalogue_sodimas_2019
35SE552P00002;Dispositif fermeture d’urgence;Emergengy key device for Hydra;SELCOM-WITTUR;Porte palière;PORTES_PALIERES;552;75;514;SODIMAS;catalogue_sodimas_2019
35SK072P00001;Serrure SCHMERZAL AV20 Droite;Door lock AV20 right;SKG;Porte palière;PORTES_PALIERES;072;552;521;SODIMAS;catalogue_sodimas_2019
35SK072P00002;Serrure SCHMERZAL AV20 Droite;Door lock AV20 right;SKG;Porte palière;PORTES_PALIERES;072;552;521;SODIMAS;catalogue_sodimas_2019
35SK072P00003;Support SKG pour serrure porte;Bracket SKG for swing door;SKG;Porte palière;PORTES_PALIERES;072;195;521;SODIMAS;catalogue_sodimas_2019
35SK072P00004;Support SKG pour serrure porte;Bracket SKG for swing door;SKG;Porte palière;PORTES_PALIERES;072;195;521;SODIMAS;catalogue_sodimas_2019
35SK072P00005;Levier axe 52mm pour support;Lever axle 52mm for bracket SKG-;SKG;Porte palière;PORTES_PALIERES;072;100;521;SODIMAS;catalogue_sodimas_2019
35SK072P00006;Levier axe 52mm pour support;Lever axle 52mm for bracket SKG-;SKG;Porte palière;PORTES_PALIERES;072;100;521;SODIMAS;catalogue_sodimas_2019
35SK522P00001;Shunt pour contact RZ ( porte;Bridge for contact RZ (bi parting;SKG;Porte palière;PORTES_PALIERES;522;39;522;SODIMAS;catalogue_sodimas_2019
35SK522P00002;Shunt pour contact RZ ( porte;Bridge for contact RZ (bi parting;SKG;Porte palière;PORTES_PALIERES;522;39;522;SODIMAS;catalogue_sodimas_2019
35SK522P00003;Levier serrure SKG 3074-lg axe 45;Lock lever SKG 3074-lg axle 45 mm- levier serrure SKG 3074-lg axe 77;SKG;Porte palière;PORTES_PALIERES;522;115;522;SODIMAS;catalogue_sodimas_2019
35SK522P00004;Levier serrure SKG 3074-lg axe 45;Lock lever SKG 3074-lg axle 45 mm- levier serrure SKG 3074-lg axe 77;SKG;Porte palière;PORTES_PALIERES;522;115;522;SODIMAS;catalogue_sodimas_2019
35SK522P00005;Levier serrure TV90 SKG-porte;Lock lever TV90 SKG-bi parting door cablette porte hauteur maxi;SKG;Porte palière;PORTES_PALIERES;522;62;522;SODIMAS;catalogue_sodimas_2019
35SK522P00006;Levier serrure TV90 SKG-porte;Lock lever TV90 SKG-bi parting door cablette porte hauteur maxi;SKG;Porte palière;PORTES_PALIERES;522;62;522;SODIMAS;catalogue_sodimas_2019
35SK522P00007;Galet susp. gauche porte guillo-;Roller left bi parting door SKG;SKG;Porte palière;PORTES_PALIERES;522;436;522;SODIMAS;catalogue_sodimas_2019
35SK522P00008;Galet susp. gauche porte guillo-;Roller left bi parting door SKG;SKG;Porte palière;PORTES_PALIERES;522;436;522;SODIMAS;catalogue_sodimas_2019
35SK522P00009;Moteur de porte + attaches et;Motor+ pulley for door- SKG;SKG;Porte palière;PORTES_PALIERES;522;;522;SODIMAS;catalogue_sodimas_2019
35SL012P00001;Galet diam 52mm gorge ronde;Roller diam 52 mm round groove;SLYCMA;Porte palière;PORTES_PALIERES;012;52;526;SODIMAS;catalogue_sodimas_2019
35SL012P00002;Galet diam 52mm gorge ronde;Roller diam 52 mm round groove;SLYCMA;Porte palière;PORTES_PALIERES;012;52;526;SODIMAS;catalogue_sodimas_2019
35SL012P00003;Galet diam 42 gorge ronde-porte;Roller diam 42 mm round groove-;SLYCMA;Porte palière;PORTES_PALIERES;012;81;526;SODIMAS;catalogue_sodimas_2019
35SL012P00004;Galet diam 42 gorge ronde-porte;Roller diam 42 mm round groove-;SLYCMA;Porte palière;PORTES_PALIERES;012;81;526;SODIMAS;catalogue_sodimas_2019
35SL012P00005;Contre-galet diam 30 -porte RHEA Counter Roller diam 30 -RHEA door Contre-galet diam 40mm- porte;Counter Roller diam 40mm ECOSIL;SLYCMA;Porte palière;PORTES_PALIERES;012;50;526;SODIMAS;catalogue_sodimas_2019
35SL012P00006;Contre-galet diam 30 -porte RHEA Counter Roller diam 30 -RHEA door Contre-galet diam 40mm- porte;Counter Roller diam 40mm ECOSIL;SLYCMA;Porte palière;PORTES_PALIERES;012;50;526;SODIMAS;catalogue_sodimas_2019
35SL012P00007;Contre-galet diam 24mm gorge;counter Roller diam 24mm-round;SLYCMA;Porte palière;PORTES_PALIERES;012;38;526;SODIMAS;catalogue_sodimas_2019
35SL012P00008;Contre-galet diam 24mm gorge;counter Roller diam 24mm-round;SLYCMA;Porte palière;PORTES_PALIERES;012;38;526;SODIMAS;catalogue_sodimas_2019
35SL012P00009;Contre-galet rapide -porte 3BS;Fast counter roller -3BS;SLYCMA;Porte palière;PORTES_PALIERES;012;55;526;SODIMAS;catalogue_sodimas_2019
35SL012P00010;Contre-galet rapide -porte 3BS;Fast counter roller -3BS;SLYCMA;Porte palière;PORTES_PALIERES;012;55;526;SODIMAS;catalogue_sodimas_2019
35SL022P00001;Demi patin Nylatron -porte Ecosil;1/2 shoe door guide -ECOSIL;SLYCMA;Porte palière;PORTES_PALIERES;022;4;527;SODIMAS;catalogue_sodimas_2019
35SL022P00002;Demi patin Nylatron -porte Ecosil;1/2 shoe door guide -ECOSIL;SLYCMA;Porte palière;PORTES_PALIERES;022;4;527;SODIMAS;catalogue_sodimas_2019
35SL022P00003;Patin porte ROC;Shoe door guide ROC;SLYCMA;Porte palière;PORTES_PALIERES;022;10;527;SODIMAS;catalogue_sodimas_2019
35SL022P00004;Patin porte ROC;Shoe door guide ROC;SLYCMA;Porte palière;PORTES_PALIERES;022;10;527;SODIMAS;catalogue_sodimas_2019
35SL072P00001;Galet devèrouillage diam;Release roller diam 33mm;SLYCMA;Porte palière;PORTES_PALIERES;072;30;528;SODIMAS;catalogue_sodimas_2019
35SL072P00002;Galet devèrouillage diam;Release roller diam 33mm;SLYCMA;Porte palière;PORTES_PALIERES;072;30;528;SODIMAS;catalogue_sodimas_2019
35SL072P00003;Galet devèrouillage 4BS/ROC-1;Release roller 4BS/ROC;SLYCMA;Porte palière;PORTES_PALIERES;072;10;528;SODIMAS;catalogue_sodimas_2019
35SL072P00004;Galet devèrouillage 4BS/ROC-1;Release roller 4BS/ROC;SLYCMA;Porte palière;PORTES_PALIERES;072;10;528;SODIMAS;catalogue_sodimas_2019
35SL072P00005;Joint torique pour galet déveroui-;Rubber for release roller POLYGAM;SLYCMA;Porte palière;PORTES_PALIERES;072;1;528;SODIMAS;catalogue_sodimas_2019
35SL072P00006;Joint torique pour galet déveroui-;Rubber for release roller POLYGAM;SLYCMA;Porte palière;PORTES_PALIERES;072;1;528;SODIMAS;catalogue_sodimas_2019
35SL072P00007;Sachet levier déverouillage;Lever for Genalock door lock -;SLYCMA;Porte palière;PORTES_PALIERES;072;160;528;SODIMAS;catalogue_sodimas_2019
35SL072P00008;Sachet levier déverouillage;Lever for Genalock door lock -;SLYCMA;Porte palière;PORTES_PALIERES;072;160;528;SODIMAS;catalogue_sodimas_2019
35SL502P00001;Paumelle porte battante;Hinge;SLYCMA;Porte palière;PORTES_PALIERES;502;900;529;SODIMAS;catalogue_sodimas_2019
35SL992P00001;Butèe caoutchouc avec vis -porte;Rubber stop with screw;SLYCMA;Porte palière;PORTES_PALIERES;992;5;530;SODIMAS;catalogue_sodimas_2019
35SO012P00001;ø xis 12;;FERMATOR;Porte palière;PORTES_PALIERES;012;80;132;SODIMAS;catalogue_sodimas_2019
35SO072P00010;Contact de presence + shunt --50 Electrical contact kit 50/11 et 40/10;;FERMATOR;Porte palière;PORTES_PALIERES;072;30;133;SODIMAS;catalogue_sodimas_2019
35TH012P00001;Galet Ø 60 porte S6 /D6/S11/D11;Roller diam 60 door S6/D6/S11/D11 Contre-galet Ø 36-porte S6/D6/;THYSSEN;Porte palière;PORTES_PALIERES;012;72;546;SODIMAS;catalogue_sodimas_2019
35TH012P00002;Galet Ø 60 porte S6 /D6/S11/D11;Roller diam 60 door S6/D6/S11/D11 Contre-galet Ø 36-porte S6/D6/;THYSSEN;Porte palière;PORTES_PALIERES;012;72;546;SODIMAS;catalogue_sodimas_2019
35TH022P00001;Patin guidage vantail S11/D11;Door guide shoe S11/D11;THYSSEN;Porte palière;PORTES_PALIERES;022;15;547;SODIMAS;catalogue_sodimas_2019
35TH072P00001;Contact de serrure Thyssen;Contact for Thyssen lock;THYSSEN;Porte palière;PORTES_PALIERES;072;16;548;SODIMAS;catalogue_sodimas_2019
35TH072P00002;Contact de serrure Thyssen;Contact for Thyssen lock;THYSSEN;Porte palière;PORTES_PALIERES;072;16;548;SODIMAS;catalogue_sodimas_2019
35TH072P00003;Galet de serrure Thyssen -;Roller for thyssen door lock;THYSSEN;Porte palière;PORTES_PALIERES;072;6;548;SODIMAS;catalogue_sodimas_2019
36CD522P00001;Boîtier 101 231 pour cellule Cedes Box 101 231 for cegard/Max;Kit détecteur IMS100 radar de;CEDES;Porte cabine;PORTES_CABINE;522;650;106;SODIMAS;catalogue_sodimas_2019
36DA032P00001;Câblette (L1080) suspension;Car door ( L 1080) suspension;DALDOSS-MICROLIFT;Porte cabine;PORTES_CABINE;032;360;121;SODIMAS;catalogue_sodimas_2019
36DA032P00002;Câblette (L1080) suspension;Car door ( L 1080) suspension;DALDOSS-MICROLIFT;Porte cabine;PORTES_CABINE;032;360;121;SODIMAS;catalogue_sodimas_2019
36DA032P00003;Câblette (L1480) suspension;Car door ( L 1480) suspension wire;DALDOSS-MICROLIFT;Porte cabine;PORTES_CABINE;032;400;121;SODIMAS;catalogue_sodimas_2019
36DA032P00004;Câblette (L1480) suspension;Car door ( L 1480) suspension wire;DALDOSS-MICROLIFT;Porte cabine;PORTES_CABINE;032;400;121;SODIMAS;catalogue_sodimas_2019
36DI012P00001;Jeu de 2 galets Ø 54/60 Sematic;Roller (set of 2) diam 54/60;DIVERS;Porte cabine;PORTES_CABINE;012;333;581;SODIMAS;catalogue_sodimas_2019
36DI012P00002;Jeu de 2 galets Ø 54/60 Sematic;Roller (set of 2) diam 54/60;DIVERS;Porte cabine;PORTES_CABINE;012;333;581;SODIMAS;catalogue_sodimas_2019
36DI012P00003;Fermator MOD310;mm-FERMATOR MOD310;DIVERS;Porte cabine;PORTES_CABINE;012;82;581;SODIMAS;catalogue_sodimas_2019
36DI012P00004;Fermator MOD310;mm-FERMATOR MOD310;DIVERS;Porte cabine;PORTES_CABINE;012;82;581;SODIMAS;catalogue_sodimas_2019
36DI012P00005;- avec axe M10 BASSETTI;axle M10;DIVERS;Porte cabine;PORTES_CABINE;012;85;581;SODIMAS;catalogue_sodimas_2019
36DI012P00006;- avec axe M10 BASSETTI;axle M10;DIVERS;Porte cabine;PORTES_CABINE;012;85;581;SODIMAS;catalogue_sodimas_2019
36DI012P00007;avec axe excentrique long M10.  longer excentric pin M10;;DIVERS;Porte cabine;PORTES_CABINE;012;94;581;SODIMAS;catalogue_sodimas_2019
36DI072P00001;Shunt PZ18 pour contact Kronen-;PZ 18 Kronenberg contact bridge;DIVERS;Porte cabine;PORTES_CABINE;072;5;229;SODIMAS;catalogue_sodimas_2019
36DI072P00002;Shunt PZ18 pour contact Kronen-;PZ 18 Kronenberg contact bridge;DIVERS;Porte cabine;PORTES_CABINE;072;5;229;SODIMAS;catalogue_sodimas_2019
36DI072P00003;Shunt PZ21 pour contact Kronen-;PZ 21 Kronenberg contact bridge;DIVERS;Porte cabine;PORTES_CABINE;072;6;229;SODIMAS;catalogue_sodimas_2019
36DI072P00004;Contact seul AZ01K;Contact AZ01K;DIVERS;Porte cabine;PORTES_CABINE;072;32;512;SODIMAS;catalogue_sodimas_2019
36DI072P00005;Contact seul AZ01K;Contact AZ01K;DIVERS;Porte cabine;PORTES_CABINE;072;32;512;SODIMAS;catalogue_sodimas_2019
36DI072P00006;Shunt seul AZ01 ht 21mm;Bridge AZ01 21 mm;DIVERS;Porte cabine;PORTES_CABINE;072;4;512;SODIMAS;catalogue_sodimas_2019
36DI072P00007;Shunt seul AZ01 ht 21mm;Bridge AZ01 21 mm;DIVERS;Porte cabine;PORTES_CABINE;072;4;512;SODIMAS;catalogue_sodimas_2019
36DI072P00008;Shunt seul AZ02;Bridge AZ02;DIVERS;Porte cabine;PORTES_CABINE;072;11;512;SODIMAS;catalogue_sodimas_2019
36DI072P00009;Shunt seul AZ02;Bridge AZ02;DIVERS;Porte cabine;PORTES_CABINE;072;11;512;SODIMAS;catalogue_sodimas_2019
36DI072P00010;Shunt seul AZ05;Bridge AZ05KT;DIVERS;Porte cabine;PORTES_CABINE;072;16;512;SODIMAS;catalogue_sodimas_2019
36DI072P00011;Shunt seul AZ05;Bridge AZ05KT;DIVERS;Porte cabine;PORTES_CABINE;072;16;512;SODIMAS;catalogue_sodimas_2019
36DI072P00012;Shunt AZ07/AZ 14 -18mm avec;Bridge AZ07/AZ14;DIVERS;Porte cabine;PORTES_CABINE;072;4;512;SODIMAS;catalogue_sodimas_2019
36DI072P00013;Shunt AZ07/AZ 14 -18mm avec;Bridge AZ07/AZ14;DIVERS;Porte cabine;PORTES_CABINE;072;4;512;SODIMAS;catalogue_sodimas_2019
36DI072P00014;Shunt seul 18 mm -AZ06/AZ07/;Bridge 18mm-AZ06/AZ07/AZ14;DIVERS;Porte cabine;PORTES_CABINE;072;4;513;SODIMAS;catalogue_sodimas_2019
36DI072P00015;Shunt seul 18 mm -AZ06/AZ07/;Bridge 18mm-AZ06/AZ07/AZ14;DIVERS;Porte cabine;PORTES_CABINE;072;4;513;SODIMAS;catalogue_sodimas_2019
36DI072P00016;Contact arrachement AZ15ZVK;Contact AZ15VRK;DIVERS;Porte cabine;PORTES_CABINE;072;96;513;SODIMAS;catalogue_sodimas_2019
36DI072P00017;Contact arrachement AZ15ZVK;Contact AZ15VRK;DIVERS;Porte cabine;PORTES_CABINE;072;96;513;SODIMAS;catalogue_sodimas_2019
36DI072P00018;Shunt seul pour contact AZ15ZO;Bridge for contact AZ15ZO -door;DIVERS;Porte cabine;PORTES_CABINE;072;6;513;SODIMAS;catalogue_sodimas_2019
36DI072P00019;Shunt seul pour contact AZ15ZO;Bridge for contact AZ15ZO -door;DIVERS;Porte cabine;PORTES_CABINE;072;6;513;SODIMAS;catalogue_sodimas_2019
36DI072P00020;Intermagnétique bistable BN 31-;Magnetique switch BN 31 -Bistable;DIVERS;Porte cabine;PORTES_CABINE;072;66;513;SODIMAS;catalogue_sodimas_2019
36DI072P00021;Shunt PZ21 pour contact Kronen-;PZ 21 Kronenberg contact bridge;DIVERS;Porte cabine;PORTES_CABINE;072;6;229;SODIMAS;catalogue_sodimas_2019
36DI072P00022;Contact Kronenberg type HZ;HZ Kronenberg contact;DIVERS;Porte cabine;PORTES_CABINE;072;25;229;SODIMAS;catalogue_sodimas_2019
36DI072P00023;Contact Kronenberg type HZ;HZ Kronenberg contact;DIVERS;Porte cabine;PORTES_CABINE;072;25;229;SODIMAS;catalogue_sodimas_2019
36DI072P00024;Contact AZ15ZO-2036-3 porte;AZ15ZO-2036-3 CONTACT;DIVERS;Porte cabine;PORTES_CABINE;072;105;229;SODIMAS;catalogue_sodimas_2019
36DI072P00025;Contact AZ15ZO-2036-3 porte;AZ15ZO-2036-3 CONTACT;DIVERS;Porte cabine;PORTES_CABINE;072;105;229;SODIMAS;catalogue_sodimas_2019
36DI072P00026;Contact KRONENBERG DZ73-B;Door contact DZ73-B.;DIVERS;Porte cabine;PORTES_CABINE;072;51;229;SODIMAS;catalogue_sodimas_2019
